ID,Title,Summary,Body,Cover_image,Category,Child_age,Child_gender,Parent_gender,Keywords,Related_articles,Australian_article,Mandatory_content,References_and_comments,Translation_language,Moderation_state
3626,Стимулирование социально-эмоционального развития: 0-3 месяца,"<p>«Ваш ребенок обретает чувство безопасности и доверия благодаря общению с вами. Близость, которую вы чувствуете, совместное времяпрепровождение и общение помогут вам лучше узнать своего ребенка, его состояние и потребности.»</p>","<h2><strong>Важность близости</strong></h2>

<ul>
	<li>Будьте рядом с малышом. Находясь рядом с ним, вы помогаете ему сильнее почувствовать вас и узнать вас через свои чувства. Затем он видит ваше лицо, слышит ваш голос, ощущает запахи и прикосновения. Ребенок начинает узнавать вас и искать. С вами он чувствует себя в безопасности.</li>
	<li>Когда ваш малыш бодрствует, отдохнувший и находится в хорошем настроении, ему захочется наблюдать за вами. Используйте это время. Наблюдайте за поведением и реакцией малыша. Ваша улыбка заставит малыша улыбнуться. Движение ваших губ и ваш голос будут стимулировать вашего малыша двигать губами и издавать звуки. Когда малыш возбужден, ваши прикосновения успокоят его.</li>
</ul>

<h2><strong>Важность </strong><strong>сближения</strong></h2>

<ul>
	<li>Обращайтесь к малышу по имени, говорите с ним и пойте ему. Своими действиями помогите малышу почувствовать любовь, которую вы испытываете к нему. Будьте нежны.</li>
	<li>Назовите чувства и намерения, которые вы замечаете в действиях вашего ребенка. Улыбка малыша, которую вы замечаете, всегда направлена на вас. Детский плач - это сигнал для вас. Говорите ему о том, что вы делаете, покажите своему ребенку, что вы здесь.</li>
	<li>Иногда малыш может не быть в том настроении чтобы общаться, возможно, он отвернется от вас или заплачет. Не волнуйтесь, ему просто нужно немного отдохнуть. Подождите и улыбка вернется снова.</li>
</ul>",421,6,"43,44,45",59,60,"2381, 376, 4866","3471, 3486",0,1,"<p>Reference:</p>

<ol>
	<li><a href=""https://www.zerotothree.org/resources/series/developing-social-emotional-skills#developing-social-emotional-skills-from-birth-to-three"">https://www.zerotothree.org/resources/series/developing-social-emotional-skills#developing-social-emotional-skills-from-birth-to-three</a></li>
	<li><a href=""https://raisingchildren.net.au/newborns/development/understanding-development/relationships-development"">https://raisingchildren.net.au/newborns/development/understanding-development/relationships-development</a></li>
	<li>Baucal, A.  Standardi za razvoj I učenje dece ranih uzrasta u Srbiji, Beograd 2012</li>
</ol>",tj-ru,published
3636,Стимулирование социально-эмоционального развития: 3 -6 месяцев,"<p>Близкие люди и время, проведенное с ними, являются источниками наиболее важного приобретения опыта, когда речь идет о социально-эмоциональном развитии в этом возрасте.</p>","<h3><strong>Ребенок должен видеть ваше лицо, слышать ваш голос и чувствовать вашу близость</strong></h3>

<p>Посмотрите на ребенка, говорите, обращаясь к нему, называйте части тела, пойте, улыбнитесь. Сделайте гримасы и обратите внимание, как реагирует ребенок. Иногда он будет подражать вам. Регулярные процедуры, такие как смена подгузников и кормление, являются повседневными возможностями и не пропускайте их.</p>

<p>Когда вы говорите или поете ребенку, ваш голос еще больше стимулирует развитие соединений между клетками мозга. Ваш голос будет побуждать ребенка реагировать - он может разглядывать вас внимательно, улыбаться, реагировать голосом или движениями тела. Наслаждайтесь этим, ребенок будет чувствовать вашу радость. Вы также можете включить хорошую музыку, но она не  заменит ваш голос.</p>

<p>Держите ребенка на руках, прикасайтесь и обнимите его. Когда он в ваших объятиях, чувствует себя любимым и безопасным. Не бойтесь избаловать  его. Когда ребенок чувствует себя с вами в безопасности, тогда он спокоен и любознателен, больше готов к исследованию мира и новым впечатлениям.</p>

<h3><strong>Наблюдение и реагирование на выраженные чувства у ребенка</strong></h3>

<p>Ребенок распознает ваши чувства и реакции, а также реагирует на них. И то, и другое - эмоциональное состояние ребенка и ваша реакция – это единое целое. Ваша реакция помогает ребенку регулировать силу чувств, разрешать дискомфорт и обретать доверие в  отношениях  с вами.</p>

<p>Выражайте свои чувства, находясь рядом с ребенком, мягко и внимательно наблюдая за его реакцией. Назовите чувства, которые вы распознаете в ребенке. Демонстрируйте радость, когда вы с ребенком, и говорите ребенку, как сильно вы его любите.</p>

<p>Обратите внимание на то, как ваш ребенок смотрит на вас или пытается дотянуться до вас, потому что это означает, что он хочет общения с вами. Ответьте на это. Ваша реакция поможет малышу осознать свои стремления и обнаружить, что вы тоже способны на это. Именно так он чувствует себя важным, безопасным и любимым.</p>

<p>Иногда ваш малыш находится в плохом настроении или испытывает неприятные ощущения. Ваша поддержка и помощь необходимы, чтобы сделать его состояние более терпимым или устранить причины. Ваше самообладание и спокойствие, нежные движения и голос очень много значат для вашего малыша. </p>",251,6,"45,46",59,60,,,0,1,"<p>Reference:</p>

<ol>
	<li><a href=""https://www.zerotothree.org/resources/series/developing-social-emotional-skills#developing-social-emotional-skills-from-birth-to-three"">https://www.zerotothree.org/resources/series/developing-social-emotional-skills#developing-social-emotional-skills-from-birth-to-three</a></li>
	<li><a href=""https://raisingchildren.net.au/newborns/development/understanding-development/relationships-development"">https://raisingchildren.net.au/newborns/development/understanding-development/relationships-development</a></li>
	<li>Baucal, A.  Standardi za razvoj I učenje dece ranih uzrasta u Srbiji, Beograd 2012</li>
</ol>",tj-ru,published
3641,Стимулирование социально-эмоционального развития: 6-12 месяцев,"<p>«Ваш ребенок все чаще реагирует на ваш уход и просит вашего присутствия. Ребенок теперь знает, что вы здесь, даже когда он вас не видит, вот почему он ищет вас. Ребенок может проявить страх перед незнакомцами. Будьте спокойны, это одна из важных вех в развитии. Ваш ребенок знает, что с вами он в безопасности.»</p>","<p><strong>Встречи с незнакомыми людьми</strong></p>

<p>Ваш ребенок может по разному реагировать при  встрече с незнакомыми людьми. Он может проявлять любопытство, радость, а также страх или избегать контакта. Все эти реакции естественны. Это зависит от темперамента ребенка, предыдущего опыта и самой ситуации. Примите реакцию ребенка. Постепенное знакомство, спокойствие и предоставление ребенку достаточно времени для того, чтобы чувствовать себя в безопасности, сделают этот опыт интересным для него .</p>

<p><strong>Реакция на разлуку с вами</strong></p>

<p>Ребенок привыкает к разлуке постепенно, и именно поэтому она должна стать частью повседневной жизни. Ваше поведение должно быть понятным и последовательным. Не уходите, не попрощавшись. Сообщите ребенку о том, когда вы уходите  и когда вернетесь. Постепенно ребенку будет легче принимать такие ситуации. Играйте с ним  в прятки. Это помогает ребенку преодолеть беспокойство от разлуки.</p>

<p><strong>В поиске поддержки</strong></p>

<p>Ваш ребенок все чаще в новых ситуациях ждет наставлений и, глядя  на вас, интерпретирует ваши реакции. Основываясь на ваши чувства, мимику и комментарии, ребенок делает важные выводы и регулирует свое поведение. Если вы не уверены в себе или напуганы, ребенок также, вероятно, будет чувствовать страх и неуверенность. Доходчиво объясните ребенку свою реакцию, расскажите ему о том, что происходит,  покажите, что он в безопасности с вами. Вскоре ребенок будет принимать изменения с большей уверенностью и начнет самостоятельные исследования.</p>

<p><strong>Чувства становятся более сложными</strong></p>

<p>Распознавайте и  уважайте чувства, которые вы замечаете в вашем ребенке. Радость, гнев или тревога являются естественным состоянием, которые происходят как реакция на события. Назовите их, поговорите о том, что происходит. Ваши слова, объяснения и  реакция помогут ребенку распознать свои чувства и лучше регулировать их. Никогда не критикуйте ребенка за его чувства.</p>",581,6,"47,48",59,60,4866,,0,1,"<p>Reference:</p>

<ol>
	<li><a href=""https://www.zerotothree.org/resources/series/developing-social-emotional-skills#developing-social-emotional-skills-from-birth-to-three"">https://www.zerotothree.org/resources/series/developing-social-emotional-skills#developing-social-emotional-skills-from-birth-to-three</a></li>
	<li><a href=""https://raisingchildren.net.au/newborns/development/understanding-development/relationships-development"">https://raisingchildren.net.au/newborns/development/understanding-development/relationships-development</a></li>
	<li>Baucal, A.  Standardi za razvoj I učenje dece ranih uzrasta u Srbiji, Beograd 2012</li>
</ol>",tj-ru,published
3646,Стимулирование социально-эмоционального развития: 13 -18 месяцев,"<p>«Расширяется общение с близкими людьми, появляются более разнообразные совместные действия и взаимодействия во время повседневных занятий и игр. Ребенок с удовольствием участвует в активном исследовании. Он выражает свои желания. Разочарования неизбежны, а вместе с ними и более сильные эмоциональные реакции и протесты. Вы здесь рядом, чтобы понять и помочь.»</p>","<p><strong>Регулирование чувств и поведения</strong></p>

<p>Ваш ребенок проявляет всё большую инициативу. Его интересует пространство вокруг себя, предметы и другие люди. Ребенок уже научился понимать ваши реакции. Оставайтесь рядом и поощряйте безопасное исследование . Положительно реагируйте на желаемое поведение, проявляйте радость и делитесь ею с ребенком. Реагируйте спокойно, когда ребенок расстроен или рассержен. Ваша реакция формируют внутренний опыт и чувства ребенка.</p>

<p><strong>Установление границ </strong></p>

<p>Ребенок начинает сталкиваться с границами в первый раз. Иногда реакция ребенка может быть сильной. Это новый опыт, и требуется время, чтобы личные желания и поведение ребенка приспособились к вашим требованиям. Ваши действия являются лучшим примером для подражания. Скажите, что вы хотите, дайте краткое объяснение. Будьте ясны в своих ожиданиях, последовательны в установлении границ и проявите спокойствие при реагировании на нежелательное поведение.</p>

<p><strong>Отношения с другими людьми</strong></p>

<p>Ребенок демонстрирует любопытство к другим людям и их поступкам. Он начинает проявлять интерес к другим детям –  наблюдает за ними и подходит к ним. Предоставьте вашему ребенку возможность знакомиться с разными людьми, другими детьми. Сделайте встречи частью повседневной жизни. Некоторые дети могут проявлять робость, в то время как другие активно ищут общения. Дайте ребенку время, чтобы расслабиться, будьте рядом, чтобы иметь возможность оказать адекватную поддержку.</p>

<p><strong>Поиск внимания</strong></p>

<p>Ребенок просит вашего внимания. Во время игры и других мероприятий, он просит подтверждения того, что его заметили. Удовлетворите эту важную потребность. Посмотрите на своего ребенка, когда он приближается к вам, улыбнитесь в ответ, когда он улыбается вам, провожайте его взглядом и комментируйте, когда он вам что-то показывает. Хвалите ребенка, когда он показывает вам  свои достижения, утешайте, когда он просит об этом. Демонстрируйте ребенку, что он важен для вас. Позитивные подтверждения усиливают внутреннее чувство успеха  и удовлетворения.</p>",2336,6,49,59,60,4891,,0,1,"<p>Reference:</p>

<ol>
	<li><a href=""https://www.zerotothree.org/resources/series/developing-social-emotional-skills#developing-social-emotional-skills-from-birth-to-three"">https://www.zerotothree.org/resources/series/developing-social-emotional-skills#developing-social-emotional-skills-from-birth-to-three</a></li>
	<li><a href=""https://raisingchildren.net.au/newborns/development/understanding-development/relationships-development"">https://raisingchildren.net.au/newborns/development/understanding-development/relationships-development</a></li>
	<li>Baucal, A.  Standardi za razvoj I učenje dece ranih uzrasta u Srbiji, Beograd 2012</li>
</ol>",tj-ru,published
3651,Стимулирование социально-эмоционального развития: 18-24 месяцев,"<p>«Ваш ребенок все больше осознает себя и свои потребности. Уменьшается тревога от разлуки с вами.. Ребенок наслаждается различными играми вместе с вами. Часто может выражать несогласие или навязывать свою волю. Реакции на невыполнение желаний и ограничения могут быть сильнее, чем раньше. Ребенку требуется время и терпение, чтобы найти способ отложить свои потребности и принять ограничения.»</p>","<p><strong>Социальные чувства</strong></p>

<ul>
	<li>Опыт, приобретаемый при взаимодействии с другими людьми, вызывает разные чувства. Иногда они бывают сильными и их трудно контролировать.</li>
	<li>Помимо радости или гнева, ребенка может смутить появление дискомфорта из-за неудач, стыда или зависти. Ваша реакция, одобрение или критика формируют чувства ребенка.</li>
	<li>Помогите ребенку осознать свои чувства. Таким образом  он почувствует себя лучше, сильные чувства будут лучше контролироваться. Тогда ребенку будет легче распознавать и уважать чувства других.</li>
	<li>Будьте осторожны, критикуя, озвучьте то, что вы понимаете, что чувствует ребенок, и дайте краткое объяснение, связав это с событием.</li>
</ul>

<p><strong>Протест и отказ от сотрудничества</strong></p>

<ul>
	<li>Вы можете ожидать, что ваш ребенок чаще не согласится с вашими требованиями. Таким образом он показывает свою независимость, настойчивость в реализации своих намерений, но также и трудности принятия некоторых ограничений и правил.</li>
	<li>Некоторые из этих реакций могут характеризоваться яростными протестами в форме истерики. Успокойтесь. Не реагируйте резко и сердито. Ваше поведение направлено на то, чтобы помочь ребенку легче переносить такие моменты.</li>
	<li>Убедитесь, что ваши требования и реакции понятны и последовательны. Дайте объяснение своим действиям. Укажите на преимущества сотрудничества.</li>
	<li>Иногда нужно пересмотреть правила. Чрезмерные требования могут вызвать сопротивление у ребенка и усугубить поведенческие проблемы.</li>
</ul>

<p> </p>",621,6,50,59,60,,,0,1,"<p>Reference:</p>

<ol>
	<li><a href=""https://www.zerotothree.org/resources/series/developing-social-emotional-skills#developing-social-emotional-skills-from-birth-to-three"">https://www.zerotothree.org/resources/series/developing-social-emotional-skills#developing-social-emotional-skills-from-birth-to-three</a></li>
	<li><a href=""https://raisingchildren.net.au/newborns/development/understanding-development/relationships-development"">https://raisingchildren.net.au/newborns/development/understanding-development/relationships-development</a></li>
	<li>Baucal, A.  Standardi za razvoj I učenje dece ranih uzrasta u Srbiji, Beograd 2012</li>
</ol>",tj-ru,published
3656,Стимулирование социально-эмоционального развития: 24 - 36 месяцев,"<p>«Ребенок все больше проявляет интерес к совместным занятиям с другими детьми. Игры становятся более сложными и разнообразными. Игры на воображение и ролевые игры дают дополнительный импульс развитию мышления, языка, отношений с другими людьми и личностями. Эмоции усиливаются.»</p>","<h2><strong>Важность игры со сверстниками</strong></h2>

<ul>
	<li>Время игр со сверстниками увеличивается. Случайные конфликты и разочарования неизбежны. Через свой опыт ребенок лучше осознает личные потребности и согласовывает их с потребностями других. Развивается способность сопереживать - замечать и принимать чувства других.</li>
	<li>Создавайте возможности для контакта с другими детьми. Детский сад, игровые комнаты, парки, а также посещение других семей с маленькими детьми - важные события в жизни вашего ребенка.</li>
	<li>Если ваш ребенок застенчивый, подбадривайте его, будьте терпеливы. Не давите на него, дайте ребенку время справиться.</li>
	<li>Если ваш ребенок более беспокойный и недостаточно осторожный, будьте рядом. Реагируйте, когда это необходимо. Дайте понятные (четкие) инструкции и будьте последовательны.</li>
</ul>

<h2><strong>Самостоятельность</strong></h2>

<ul>
	<li>Поощрение самостоятельности имеет большое значение для развития личности вашего ребенка. Удачные самостоятельные действия вызывают чувство удовлетворения и гордости. Вы рядом, чтобы показать, поддержать и похвалить.</li>
	<li>Используйте повседневные активности, чтобы побудить вашего ребенка быть более независимым. Соблюдение личной гигиены, кормление, одевание – являются наиболее подходящими для этого.</li>
	<li>Дайте ребенку возможность что-либо сделать для вас, что-то принести вам. Покажите, что это важно для вас, похвалите ребенка за то, что он может это сделать.</li>
	<li>Выражайте признание и поддержку детской попытки, даже если ребенок терпит неудачу. Ребенок не будет сдаваться я, и в следующий раз ему будет легче это сделать.</li>
</ul>

<h2><strong>Сотрудничество</strong></h2>

<ul>
	<li>Ребенок все больше осознает свои желания. Он может быть настойчивым в достижении того, что хочет, и в то же время проявлять различные негативные чувства и нежелательное поведение. Вы можете чувствовать себя беспомощным или рассерженным из-за этого. Знайте, что ваш ребенок чувствует то же самое.</li>
	<li>Послушайте, что ребенок хочет вам сказать. Проявляйте понимание к желаниям вашего ребенка. Объясните, что разрешается, а что нет. Хвалите ребенка, когда он проявляет готовность сотрудничать. Можно предложить в награду что-нибудь еще, что понравится ребенку.</li>
	<li>Скажите ребенку о том, что вы понимаете его чувства, назовите чувство, которое вы распознали у ребенка и объясните, почему его желание не может быть выполнено.</li>
	<li>Не комментируйте действия ребенка негативно или сердито. Проявите понимание и спокойствие. Будьте ясны, дайте краткие объяснения и будьте последовательны. Ваш самообладание и четкие правила - огромная поддержка для ребенка.</li>
</ul>

<h2> </h2>",1981,6,51,59,60,"1006, 2546, 506","3616, 1936, 1926",0,1,"<p>Reference:</p>

<ol>
	<li><a href=""https://www.zerotothree.org/resources/series/developing-social-emotional-skills#developing-social-emotional-skills-from-birth-to-three"">https://www.zerotothree.org/resources/series/developing-social-emotional-skills#developing-social-emotional-skills-from-birth-to-three</a></li>
	<li><a href=""https://raisingchildren.net.au/newborns/development/understanding-development/relationships-development"">https://raisingchildren.net.au/newborns/development/understanding-development/relationships-development</a></li>
	<li>Baucal, A.  Standardi za razvoj I učenje dece ranih uzrasta u Srbiji, Beograd 2012</li>
</ol>",tj-ru,published
4011,Купание новорожденного,"<p>Новорожденных младенцев нельзя купать в роддоме. Достаточно протереть их кожу теплой водой и промыть в области половых органов и ягодиц. Таким образом мы «сохраняем» защитный слой, с которым рождается малыш, который нужен малышу в первые дни жизни.</p>","<p>Первые 14 дней рекомендуется купать малыша 2-3 раза в неделю по 5 минут только чистой теплой водой без мыла и ванн. Сушите кожу похлопыванием, не вытирая грубо.</p>

<p>При смене подгузника после мочеиспускания достаточно протереть кожу ватными дисками, смоченными в теплой воде. При дефекации удалите содержимое на ягодице ребенка ватными дисками и хорошо промойте теплой водой, особенно складки кожи. Не рекомендуется протирать стул туалетной бумагой или сухой тканевой пеленкой.</p>

<p>Каждую ночь протирайте теплой водой складки под подбородком, на шее, за ушами, под мышками, между ног; наконец, протрите гениталии и ягодицы, всегда начиная с спереди и назад, одним движением; повторяйте процедуру столько раз, сколько необходимо, пока хорошо не очистится. Хорошо просушите кожу похлопыванием.</p>

<blockquote>
<p>Хотя младенцы не купаются в первые дни после рождения, необходимо соблюдать гигиену кожи. Купать младенцев можно двумя способами:</p>
</blockquote>

<blockquote>
<ul>
	<li>Придерживая на руке</li>
	<li>В детской ванне</li>
</ul>

<p> </p>
</blockquote>",2701,2,43,59,60,,"4021, 4016, 4651",0,0,"<ol>
	<li>World Health Organization [WHO] (2017). Recommendations of “postnatal care of themother and newborn”https://apps.who.int/iris/bitstream/handle/10665/259269/WHO-MCA-17.07-eng.pdf?sequence=1</li>
	<li>Vodič  za osnovno i specijalizovano zbrinjavanje novorođenčeta, Institut za zdravstvenu zaštitu majke i deteta „Dr Vukan Čupić“, UNICEF,Beograd,2011</li>
</ol>",tj-ru,published
4016,"Купание ребенка, удерживая на руке","<p>Лучше всего купать новорожденных, придерживая их на своей руке, пока пупочная культя не отвалится и не заживет пупочная ранка, что обычно происходит в течение первого месяца жизни.</p>","<p>Перед купанием подготовьте все необходимое и комнату.</p>

<p>Оба родителя участвуют в купании малыша. Один из родителей придерживает ребенка, а другой наливает воду. Расположите левую руку под грудь ребенка так, чтобы большой палец с одной стороны находился под подмышкой ребенка, а другие пальцы на груди ребенка с другой стороны. Ни один палец не должен находиться под шеей.</p>

<p>Найдите баланс; в таком положении малышу должно быть комфортно.</p>

<p>Накиньте сложенную ткань на культю пуповины, чтобы она не промокла.</p>

<pre dir=""ltr"">
Осторожно вымойте сначала голову ребенка, затем туловище и 
ручки и, наконец, ягодицы и ножки. 
В конце ополаскивания один из родителей должен лить воду
из кувшина для полоскания на спину ребенка (вода никогда 
не льется непосредственно на ребенка, а медленно выливается 
на руку родителя).</pre>

<p>Движения должны быть легкими и без рывков, чтобы не напугать малыша. Важно тщательно промыть кожу головы, чтобы на макушке головы не образовывались корки.</p>

<p>После купания аккуратно накройте ребенка мягким полотенцем и оберните его. Хорошо просушите кожу, слегка похлопывая, но не втирая; Хорошо протрите кожу головы круговыми движениями, пока волосы полностью не высохнут.</p>",6301,2,43,59,60,1351,"4021, 4651, 3986",0,0,"<ol>
	<li>World Health Organization [WHO] (2017). Recommendations of “postnatal care of the mother and newborn”</li>
</ol>

<p><a href=""https://apps.who.int/iris/bitstream/handle/10665/259269/WHO-MCA-17.07-eng.pdf?sequence=1"">https://apps.who.int/iris/bitstream/handle/10665/259269/WHO-MCA-17.07-eng.pdf?sequence=1</a></p>

<ol start=""2"">
	<li>Shelov SP, et al. Basic infant care. In: Caring for Your Baby and Young Child: Birth to Age 5. 5th ed. New York, N.Y.: Bantam Books; 2014.</li>
	<li>Jana LA, et al. Baby bath basics. In: Heading Home with Your Newborn: From Birth to Reality. 3rd ed. Elk Grove Village, Ill.: American Academy of Pediatrics; 2015.</li>
</ol>",tj-ru,published
4676,Вакцина БЦЖ,"<p>Для защиты от туберкулеза детям вводят живую вакцину, содержащую живые аттенуированные бактерии, Bacillus Callmete-Guerin (Mycobacterium bovis BCG).</p>","<p><strong>О вакцине</strong></p>

<ul>
	<li>Вакцина не содержит консервантов, антибиотиков или адъювантов (усилителей иммунного ответа), а только следы вещества, используемого в производственном процессе (среда для лиофилизации, желатин и сахароза).</li>
	<li>Прежде чем новорожденный покинет родильное отделение, обычно на второй или третий день после рождения, он или она получает вакцину БЦЖ путем инъекции в кожу левого плеча. В случае, если ребенок по какой-либо причине не получил вакцину (роды вне роддома или по другой причине), необходимо организовать введение вакцины до достижения младенцем двухмесячного возраста, но не позднее 12-месячного возраста.</li>
	<li>Ожидается, что в месте введения вакцины, в верхней трети левого плеча, через 3-4 недели произойдет местная реакция в виде покраснения и затвердевания, которые позже станут мягкими и обычно пустыми. Через 2–5 месяцев он заживает, оставляя шрам, который после созревания становится беловатого цвета и размером несколько миллиметров. Во время этого процесса вы можете заметить небольшую припухлость местных лимфатических узлов.</li>
	<li>Существующая вакцина БЦЖ эффективна в основном против тяжелых форм нелегочного туберкулеза, таких как туберкулезная инфекция головного мозга и диффузные формы заболевания, но она лишь частично эффективна против туберкулеза легких, особенно у взрослых.</li>
	<li>Вакцину БЦЖ можно вводить вместе с другими вакцинами только в другом  участке тела.</li>
	<li>Дети, которые не получили вакцину при рождении и у которых был диагностирован туберкулез, не получают эту вакцину.</li>
	<li>Дети с тяжелыми осложнениями при рождении получают вакцину после выздоровления.</li>
</ul>",4226,8,"43,44,45,46,47,48",59,60,"5221, 136","4681, 4671, 4686, 5596, 5096",0,1,"<ol>
	<li>BCG vakcina, Sažetak karakteristika leka, Agencija za lekove i medicinska sredstva Srbije</li>
	<li>Pravilnik o Programu obavezne i preporučene imunizacije stanovništva protiv određenih Zaraznih bolesti (‘’Sl. glasnik RS’’, br. 65/2020)</li>
	<li>Stručno-metodološko uputstvo za sprovođenje obavezne i preporučene aktivne imunizacije stanovništva, Institut za javno zdravlje Srbije’’Dr Milan Jovanović Batut’’, 2018</li>
	<li>Vladimir Petrović, Imunizacija protiv zaraznih bolesti, Univerzitet u Novom Sadu , Medicinski fakultet, 2015</li>
</ol>",tj-ru,published
4936,Что вызывает аутизм и расстройства аутистического спектра,"<p>Точная причина аутизма до сих пор неизвестна. Известно, что это совместное влияние генетических факторов и факторов окружающей среды. Доказанной связи между вакцинами и развитием аутизма нет.</p>","<p>До недавнего времени считалось, что эти расстройства вызваны генетическими факторами, но недавние исследования показывают, что факторы окружающей среды не менее важны. Маловероятно, что существует один конкретный ген, ответственный за развитие этого расстройства. Более вероятно, что несколько генов объединяются и действуют вместе. Хотя многие связывают аутизм с желудочно-кишечными расстройствами, исследования не нашли доказательств увеличения частоты желудочно-кишечных расстройств у детей с аутизмом. </p>

<p>Различия в строении мозговой ткани отмечаются у определенного числа детей с самого раннего возраста. Было обнаружено, что размер мозга у детей с аутизмом значительно увеличивался в первые годы жизни по сравнению с детьми типичного развития. Таким образом, разные части мозга обычно не взаимодействуют друг с другом. Однако у детей с аутизмом в возрасте 10-15 лет средний размер мозга аналогичен размеру мозга детей без отклонений в развитии, в то время как в более зрелом возрасте наблюдается тенденция к уменьшению объема серой и белой массы у людей с аутизмом. </p>

<p>Большое количество данных различных исследований показывает, что мы не должны забывать о роли материнской и постнатальной иммунной дисрегуляции в развитии аутизма. </p>

<p>Факторы окружающей среды, которые могут быть связаны с аутизмом, включают: воздействие пестицидов из окружающей среды, вирусов (ветряная оспа, краснуха), ретиноевой кислоты, употребление определенных лекарств во время беременности, употребление алкоголя во время беременности, возраст родителей, осложнения во время родов, связанные с травмой или ишемией и недостаток кислорода. </p>

<p>Доказанной связи между вакцинами и развитием аутизма нет. </p>",6206,2,"51,52,57,58",59,60,2291,"4871, 4936, 4941",0,0,"<p><a href=""https://imh.org.rs/"">https://imh.org.rs/</a> </p>",tj-ru,published
4941,"Ранние признаки аутизма и что делать, если вы их заметили","<p>Ранние признаки появляются у детей до 2-х лет, и если вы заметили их у ребенка, необходимо обратиться за помощью к специалисту.</p>","<p>Если ребенок: </p>

<ul>
	<li>
	<p>не смотрит в глаза </p>
	</li>
	<li>
	<p>не отзывается на свое имя </p>
	</li>
	<li>
	<p>не отвечает на вашу улыбку </p>
	</li>
	<li>
	<p>не использует указательный жест </p>
	</li>
	<li>
	<p>не использует приветственный жест </p>
	</li>
</ul>

<ul>
	<li>
	<p>не смотрит в том направлении, которое вы ему показываете / например, вы показываете самолет в небе </p>
	</li>
	<li>
	<p>не указывает на вещи, чтобы разделить с вами интерес к ним </p>
	</li>
	<li>
	<p>не развивает речь и язык </p>
	</li>
	<li>
	<p>повторяет слова и фразы снова и снова (эхолалия) </p>
	</li>
	<li>
	<p>выстраивает игрушки в определенном порядке / например, в линейку </p>
	</li>
</ul>

<ul>
	<li>
	<p>интересуется только частью игрушки / например только колесом машинки </p>
	</li>
	<li>
	<p>имеет необычные и частые движения тела - трясет руками, крутится, раскачивается, ходит на цыпочках </p>
	</li>
	<li>
	<p>расстраивается из-за небольших изменений в окружающей среде </p>
	</li>
</ul>

<p>Если вы заметили какой-либо из этих симптомов, вам необходимо связаться с детским врачом / педиатром, который может направить вас для дальнейшей диагностики в медицинские учреждения, которые занимаются этими проблемами развития.</p>",4671,2,"51,52,57,58",59,60,2291,4871,0,0,"<p><a href=""https://imh.org.rs/"">https://imh.org.rs/</a></p>",tj-ru,published
